agent,state_id,severity,call_type,traffic,hosp_load,time_of_day,best_action,q_values
Triage,838,Critical,Stroke,Gridlock,Diversion,Evening,0,"[80.998, -0.27, 0.268, 0.0, 3.027]"
Triage,839,Critical,Stroke,Gridlock,Diversion,Late-Night,0,"[69.41, 0.75, 0.0, 0.0, 0.0]"
Triage,840,Critical,Other,Clear,Normal,Night,0,"[116.453, 16.172, 0.249, 18.744, 3.914]"
Triage,841,Critical,Other,Clear,Normal,Morning,0,"[111.437, 6.348, 6.579, 9.133, 1.281]"
Triage,842,Critical,Other,Clear,Normal,Afternoon,0,"[116.63, 5.83, 4.654, 21.678, 19.983]"
Triage,843,Critical,Other,Clear,Normal,Evening,0,"[106.115, 6.743, -0.242, 0.669, 1.239]"
Triage,844,Critical,Other,Clear,Normal,Late-Night,0,"[112.112, 18.104, 14.75, 4.919, 11.281]"
Triage,845,Critical,Other,Clear,Busy,Night,0,"[112.6, 5.805, 9.515, 7.83, 13.298]"
Triage,846,Critical,Other,Clear,Busy,Morning,4,"[20.813, 0.573, 1.071, 11.092, 97.461]"
Triage,847,Critical,Other,Clear,Busy,Afternoon,0,"[111.253, 0.397, 9.099, -0.214, 13.532]"
Triage,848,Critical,Other,Clear,Busy,Evening,0,"[100.986, 0.0, 11.446, -0.824, 0.0]"
Triage,849,Critical,Other,Clear,Busy,Late-Night,0,"[111.677, 11.438, 1.909, 9.835, 10.927]"
Triage,850,Critical,Other,Clear,Diversion,Night,0,"[97.643, -0.409, -0.339, 5.007, 0.0]"
Triage,851,Critical,Other,Clear,Diversion,Morning,0,"[88.534, 0.0, 0.0, 2.938, 0.0]"
Triage,852,Critical,Other,Clear,Diversion,Afternoon,2,"[0.0, -0.167, 76.198, 8.263, 0.0]"
Triage,853,Critical,Other,Clear,Diversion,Evening,0,"[64.208, 0.0, 0.0, 0.267, 0.0]"
Triage,854,Critical,Other,Clear,Diversion,Late-Night,0,"[99.755, 7.725, 15.718, 11.829, 0.0]"
Triage,855,Critical,Other,Moderate,Normal,Night,0,"[104.736, 11.855, 10.879, 0.252, 0.0]"
Triage,856,Critical,Other,Moderate,Normal,Morning,0,"[114.522, 3.803, 14.963, 14.075, 15.347]"
Triage,857,Critical,Other,Moderate,Normal,Afternoon,0,"[114.979, 19.556, 20.486, 21.515, 1.269]"
Triage,858,Critical,Other,Moderate,Normal,Evening,0,"[110.787, 12.245, 24.726, 4.597, 2.763]"
Triage,859,Critical,Other,Moderate,Normal,Late-Night,0,"[114.835, -0.422, 7.545, 16.43, 7.046]"
Triage,860,Critical,Other,Moderate,Busy,Night,0,"[96.618, 1.454, 3.928, 0.0, 10.405]"
Triage,861,Critical,Other,Moderate,Busy,Morning,0,"[110.921, 7.458, 1.616, -0.515, 19.322]"
Triage,862,Critical,Other,Moderate,Busy,Afternoon,4,"[16.244, 17.267, 4.378, -0.877, 108.52]"
Triage,863,Critical,Other,Moderate,Busy,Evening,0,"[108.375, -0.476, 11.454, 0.0, 15.916]"
Triage,864,Critical,Other,Moderate,Busy,Late-Night,0,"[104.242, -0.606, 1.5, 1.019, 5.662]"
Triage,865,Critical,Other,Moderate,Diversion,Night,0,"[73.911, 0.0, 2.196, 0.0, 0.0]"
Triage,866,Critical,Other,Moderate,Diversion,Morning,0,"[97.649, 10.017, 0.69, 6.951, 0.0]"
Triage,867,Critical,Other,Moderate,Diversion,Afternoon,0,"[104.66, 8.237, 2.085, 9.809, 1.699]"
Triage,868,Critical,Other,Moderate,Diversion,Evening,0,"[95.827, 7.009, 6.064, 4.228, -0.639]"
Triage,869,Critical,Other,Moderate,Diversion,Late-Night,0,"[85.147, 0.865, 0.0, 2.963, -0.54]"
Triage,870,Critical,Other,Heavy,Normal,Night,0,"[86.483, 0.0, 6.456, 0.0, 0.0]"
Triage,871,Critical,Other,Heavy,Normal,Morning,0,"[113.289, 12.118, 20.203, 33.886, -0.405]"
Triage,872,Critical,Other,Heavy,Normal,Afternoon,0,"[112.838, 24.175, 0.309, 7.106, 3.67]"
Triage,873,Critical,Other,Heavy,Normal,Evening,0,"[117.712, 23.434, 7.162, 4.434, 15.173]"
Triage,874,Critical,Other,Heavy,Normal,Late-Night,0,"[97.14, 12.216, 4.501, 1.276, 2.648]"
Triage,875,Critical,Other,Heavy,Busy,Night,0,"[93.152, 8.541, 0.0, 0.0, 0.0]"
Triage,876,Critical,Other,Heavy,Busy,Morning,0,"[110.994, 6.158, 4.752, 2.637, 9.077]"
Triage,877,Critical,Other,Heavy,Busy,Afternoon,0,"[109.47, 0.0, 12.755, 20.743, 19.71]"
Triage,878,Critical,Other,Heavy,Busy,Evening,0,"[113.066, 10.882, 0.731, 2.306, 16.543]"
Triage,879,Critical,Other,Heavy,Busy,Late-Night,0,"[88.586, 6.312, 10.452, 0.0, 7.322]"
Triage,880,Critical,Other,Heavy,Diversion,Night,0,"[43.716, 0.0, 0.0, 0.0, 0.0]"
Triage,881,Critical,Other,Heavy,Diversion,Morning,0,"[101.139, 13.48, 3.447, 5.747, 0.0]"
Triage,882,Critical,Other,Heavy,Diversion,Afternoon,0,"[97.439, -0.067, 0.0, -0.221, 11.443]"
Triage,883,Critical,Other,Heavy,Diversion,Evening,2,"[13.233, -0.464, 84.67, 17.859, 2.393]"
Triage,884,Critical,Other,Heavy,Diversion,Late-Night,0,"[61.261, 0.0, 0.0, 3.804, 0.0]"
Triage,885,Critical,Other,Gridlock,Normal,Night,1,"[0.0, 43.683, 0.0, 0.0, 1.789]"
Triage,886,Critical,Other,Gridlock,Normal,Morning,0,"[101.747, 1.429, 11.904, 3.412, 1.743]"
Triage,887,Critical,Other,Gridlock,Normal,Afternoon,0,"[108.585, 14.423, -0.207, 4.393, 1.762]"
Triage,888,Critical,Other,Gridlock,Normal,Evening,0,"[114.532, 8.432, 8.957, 5.066, 1.164]"
Triage,889,Critical,Other,Gridlock,Normal,Late-Night,0,"[103.084, 1.444, 5.247, 7.031, 1.33]"
Triage,890,Critical,Other,Gridlock,Busy,Night,0,"[32.706, 0.0, 0.0, 0.0, 0.0]"
Triage,891,Critical,Other,Gridlock,Busy,Morning,3,"[0.0, 0.814, 0.041, 63.82, 5.807]"
Triage,892,Critical,Other,Gridlock,Busy,Afternoon,0,"[86.227, 0.0, -0.522, 7.859, 7.797]"
Triage,893,Critical,Other,Gridlock,Busy,Evening,0,"[106.864, 8.724, 4.326, 0.319, 6.376]"
Triage,894,Critical,Other,Gridlock,Busy,Late-Night,2,"[0.0, 0.0, 64.382, 0.0, 0.0]"
Triage,895,Critical,Other,Gridlock,Diversion,Night,0,"[45.518, 0.0, 0.0, 7.743, 0.0]"
Triage,896,Critical,Other,Gridlock,Diversion,Morning,0,"[81.19, 0.0, -0.275, 0.0, 0.947]"
Triage,897,Critical,Other,Gridlock,Diversion,Afternoon,0,"[54.809, -0.339, -0.28, 0.0, -0.31]"
Triage,898,Critical,Other,Gridlock,Diversion,Evening,0,"[96.222, 1.926, 6.395, 0.0, 4.271]"
Triage,899,Critical,Other,Gridlock,Diversion,Late-Night,1,"[0.0, 28.492, 0.0, 0.0, 0.0]"
ICU_Manager,0,Low,Cardiac,Clear,Normal,Night,0,"[79.236, 6.673, 3.753, 1.004, 0.72]"
ICU_Manager,1,Low,Cardiac,Clear,Normal,Morning,2,"[1.211, -0.054, 58.812, 0.0, -0.006]"
ICU_Manager,2,Low,Cardiac,Clear,Normal,Afternoon,0,"[78.778, 3.704, 8.246, 6.504, 1.785]"
ICU_Manager,3,Low,Cardiac,Clear,Normal,Evening,4,"[1.724, 0.0, 0.0, 2.206, 62.608]"
ICU_Manager,4,Low,Cardiac,Clear,Normal,Late-Night,3,"[0.0, 0.648, -0.24, 67.387, 8.503]"
ICU_Manager,5,Low,Cardiac,Clear,Busy,Night,0,"[75.985, 0.804, 6.637, 7.747, 1.942]"
ICU_Manager,6,Low,Cardiac,Clear,Busy,Morning,0,"[50.67, 0.0, 0.0, 0.0, -0.184]"
ICU_Manager,7,Low,Cardiac,Clear,Busy,Afternoon,0,"[66.12, 0.072, 3.693, 0.096, 12.637]"
ICU_Manager,8,Low,Cardiac,Clear,Busy,Evening,0,"[31.351, 0.165, 0.0, 0.0, -0.21]"
ICU_Manager,9,Low,Cardiac,Clear,Busy,Late-Night,2,"[0.0, 3.825, 68.747, 0.0, 3.18]"
ICU_Manager,10,Low,Cardiac,Clear,Diversion,Night,1,"[0.319, 65.107, 0.0, 0.0, 1.4]"
ICU_Manager,11,Low,Cardiac,Clear,Diversion,Morning,2,"[0.0, 4.619, 39.867, -0.148, 0.0]"
ICU_Manager,12,Low,Cardiac,Clear,Diversion,Afternoon,1,"[0.0, 45.472, 0.0, 1.725, 0.0]"
ICU_Manager,13,Low,Cardiac,Clear,Diversion,Evening,0,"[16.848, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,14,Low,Cardiac,Clear,Diversion,Late-Night,1,"[0.0, 64.281, 4.147, 0.0, 0.0]"
ICU_Manager,15,Low,Cardiac,Moderate,Normal,Night,0,"[66.74, -0.344, 3.186, 14.894, 0.0]"
ICU_Manager,16,Low,Cardiac,Moderate,Normal,Morning,0,"[81.426, 9.375, 2.821, 10.338, 1.7]"
ICU_Manager,17,Low,Cardiac,Moderate,Normal,Afternoon,0,"[88.249, 12.719, 0.0, 0.932, -0.047]"
ICU_Manager,18,Low,Cardiac,Moderate,Normal,Evening,0,"[80.928, 5.052, 2.976, 2.156, 11.206]"
ICU_Manager,19,Low,Cardiac,Moderate,Normal,Late-Night,0,"[79.087, -0.211, 0.908, 0.056, 0.0]"
ICU_Manager,20,Low,Cardiac,Moderate,Busy,Night,4,"[0.0, 0.0, 6.25, 0.102, 52.191]"
ICU_Manager,21,Low,Cardiac,Moderate,Busy,Morning,3,"[3.0, 5.165, 0.0, 73.082, 2.517]"
ICU_Manager,22,Low,Cardiac,Moderate,Busy,Afternoon,0,"[79.203, 1.734, 0.218, -0.392, 0.321]"
ICU_Manager,23,Low,Cardiac,Moderate,Busy,Evening,0,"[66.167, 0.0, 0.0, 0.088, 0.0]"
ICU_Manager,24,Low,Cardiac,Moderate,Busy,Late-Night,0,"[60.588, 2.528, 7.618, 3.74, 0.0]"
ICU_Manager,25,Low,Cardiac,Moderate,Diversion,Night,2,"[0.0, 1.806, 30.735, 3.612, 0.0]"
ICU_Manager,26,Low,Cardiac,Moderate,Diversion,Morning,1,"[0.905, 61.041, 0.0, 0.0, 0.0]"
ICU_Manager,27,Low,Cardiac,Moderate,Diversion,Afternoon,2,"[3.612, 1.984, 65.546, 0.0, 0.0]"
ICU_Manager,28,Low,Cardiac,Moderate,Diversion,Evening,0,"[23.103, 0.0, 0.0, -0.359, 0.0]"
ICU_Manager,29,Low,Cardiac,Moderate,Diversion,Late-Night,0,"[32.377, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,30,Low,Cardiac,Heavy,Normal,Night,0,"[26.237, 3.3, 0.0, 0.533, 0.0]"
ICU_Manager,31,Low,Cardiac,Heavy,Normal,Morning,0,"[85.149, 1.64, 16.131, 0.439, 4.746]"
ICU_Manager,32,Low,Cardiac,Heavy,Normal,Afternoon,0,"[87.442, 0.0, 2.062, 3.961, 0.428]"
ICU_Manager,33,Low,Cardiac,Heavy,Normal,Evening,0,"[79.208, 1.551, -0.395, 0.0, -0.252]"
ICU_Manager,34,Low,Cardiac,Heavy,Normal,Late-Night,1,"[0.0, 48.445, 0.144, 7.881, 0.0]"
ICU_Manager,35,Low,Cardiac,Heavy,Busy,Night,0,"[24.53, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,36,Low,Cardiac,Heavy,Busy,Morning,0,"[71.749, 11.655, 0.584, 1.7, 0.0]"
ICU_Manager,37,Low,Cardiac,Heavy,Busy,Afternoon,0,"[58.984, -0.289, 0.638, 0.0, -0.264]"
ICU_Manager,38,Low,Cardiac,Heavy,Busy,Evening,0,"[79.473, 3.578, 0.709, 0.876, 0.0]"
ICU_Manager,39,Low,Cardiac,Heavy,Busy,Late-Night,0,"[35.689, 0.0, 0.0, 0.0, 7.439]"
ICU_Manager,40,Low,Cardiac,Heavy,Diversion,Night,0,"[21.168, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,41,Low,Cardiac,Heavy,Diversion,Morning,0,"[44.145, 0.0, 0.0, 0.0, -0.376]"
ICU_Manager,42,Low,Cardiac,Heavy,Diversion,Afternoon,1,"[0.021, 61.736, 0.0, 3.922, 0.0]"
ICU_Manager,43,Low,Cardiac,Heavy,Diversion,Evening,2,"[6.942, 0.0, 74.925, 1.106, 0.0]"
ICU_Manager,44,Low,Cardiac,Heavy,Diversion,Late-Night,1,"[0.0, 22.34, 0.0, -0.17, 0.0]"
ICU_Manager,45,Low,Cardiac,Gridlock,Normal,Night,0,"[24.523, 0.0, 0.0, 7.99, 6.741]"
ICU_Manager,46,Low,Cardiac,Gridlock,Normal,Morning,0,"[69.499, 12.659, -0.337, 0.0, 0.724]"
ICU_Manager,47,Low,Cardiac,Gridlock,Normal,Afternoon,0,"[57.191, 0.134, 0.0, 0.0, 0.0]"
ICU_Manager,48,Low,Cardiac,Gridlock,Normal,Evening,3,"[3.863, -0.328, 0.103, 69.731, 7.563]"
ICU_Manager,49,Low,Cardiac,Gridlock,Normal,Late-Night,0,"[52.655, 0.0, 0.0, 0.0, -0.164]"
ICU_Manager,50,Low,Cardiac,Gridlock,Busy,Night,4,"[0.0, 0.0, 0.0, 0.0, 8.91]"
ICU_Manager,51,Low,Cardiac,Gridlock,Busy,Morning,2,"[0.0, 0.549, 58.244, 0.0, 0.0]"
ICU_Manager,52,Low,Cardiac,Gridlock,Busy,Afternoon,0,"[42.516, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,53,Low,Cardiac,Gridlock,Busy,Evening,0,"[77.317, 0.0, 0.0, 0.0, -0.288]"
ICU_Manager,54,Low,Cardiac,Gridlock,Busy,Late-Night,4,"[0.0, 0.0, 0.0, 6.223, 31.894]"
ICU_Manager,55,Low,Cardiac,Gridlock,Diversion,Night,0,"[7.181, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,56,Low,Cardiac,Gridlock,Diversion,Morning,3,"[-0.277, 0.0, 0.0, 40.414, 0.0]"
ICU_Manager,57,Low,Cardiac,Gridlock,Diversion,Afternoon,0,"[32.155, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,58,Low,Cardiac,Gridlock,Diversion,Evening,0,"[32.41, 0.0, 0.0, 0.0, 2.732]"
ICU_Manager,59,Low,Cardiac,Gridlock,Diversion,Late-Night,1,"[-0.148, 23.008, 0.0, 0.0, 0.0]"
ICU_Manager,60,Low,Trauma,Clear,Normal,Night,0,"[88.204, 5.552, 15.05, 21.724, 3.978]"
ICU_Manager,61,Low,Trauma,Clear,Normal,Morning,0,"[82.59, 7.216, 3.172, 7.104, 3.085]"
ICU_Manager,62,Low,Trauma,Clear,Normal,Afternoon,0,"[89.519, -0.372, 14.86, 2.699, 1.835]"
ICU_Manager,63,Low,Trauma,Clear,Normal,Evening,0,"[79.394, -0.372, 6.533, 0.857, 1.849]"
ICU_Manager,64,Low,Trauma,Clear,Normal,Late-Night,0,"[87.12, 11.943, 5.653, 5.235, 6.779]"
ICU_Manager,65,Low,Trauma,Clear,Busy,Night,0,"[82.436, 10.668, 12.122, 0.097, 12.694]"
ICU_Manager,66,Low,Trauma,Clear,Busy,Morning,0,"[72.279, 4.977, 0.0, -0.0, 0.0]"
ICU_Manager,67,Low,Trauma,Clear,Busy,Afternoon,0,"[79.85, 4.141, 2.871, 2.391, 5.998]"
ICU_Manager,68,Low,Trauma,Clear,Busy,Evening,2,"[0.0, 0.888, 50.079, 0.0, 0.0]"
ICU_Manager,69,Low,Trauma,Clear,Busy,Late-Night,0,"[84.875, 7.942, 18.968, 8.142, 5.855]"
ICU_Manager,70,Low,Trauma,Clear,Diversion,Night,1,"[-0.241, 81.012, 10.206, 0.0, 2.159]"
ICU_Manager,71,Low,Trauma,Clear,Diversion,Morning,2,"[3.268, 0.0, 48.704, 2.727, 0.0]"
ICU_Manager,72,Low,Trauma,Clear,Diversion,Afternoon,2,"[2.552, 6.684, 73.904, 2.826, 1.068]"
ICU_Manager,73,Low,Trauma,Clear,Diversion,Evening,0,"[36.672, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,74,Low,Trauma,Clear,Diversion,Late-Night,1,"[12.752, 84.789, 9.574, 0.618, 3.175]"
ICU_Manager,75,Low,Trauma,Moderate,Normal,Night,0,"[83.354, 5.494, 0.525, 0.0, 5.554]"
ICU_Manager,76,Low,Trauma,Moderate,Normal,Morning,0,"[85.934, 5.023, 10.339, 9.033, 11.904]"
ICU_Manager,77,Low,Trauma,Moderate,Normal,Afternoon,0,"[89.984, 20.787, 20.411, 15.242, 2.548]"
ICU_Manager,78,Low,Trauma,Moderate,Normal,Evening,0,"[89.422, 11.534, 10.329, 4.265, 9.945]"
ICU_Manager,79,Low,Trauma,Moderate,Normal,Late-Night,0,"[85.874, 2.035, 4.772, 14.394, 8.164]"
ICU_Manager,80,Low,Trauma,Moderate,Busy,Night,0,"[77.303, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,81,Low,Trauma,Moderate,Busy,Morning,0,"[84.869, 11.245, 0.0, 4.751, 7.966]"
ICU_Manager,82,Low,Trauma,Moderate,Busy,Afternoon,0,"[86.149, 6.31, 10.19, 10.568, -0.264]"
ICU_Manager,83,Low,Trauma,Moderate,Busy,Evening,0,"[87.202, 1.85, 0.677, -0.059, 8.126]"
ICU_Manager,84,Low,Trauma,Moderate,Busy,Late-Night,0,"[76.113, 3.619, 0.0, 2.717, 0.276]"
ICU_Manager,85,Low,Trauma,Moderate,Diversion,Night,0,"[43.867, 0.0, 0.0, 1.691, 0.0]"
ICU_Manager,86,Low,Trauma,Moderate,Diversion,Morning,2,"[1.913, 1.849, 85.663, 0.485, -0.192]"
ICU_Manager,87,Low,Trauma,Moderate,Diversion,Afternoon,1,"[-0.537, 77.652, 9.356, 11.388, 9.006]"
ICU_Manager,88,Low,Trauma,Moderate,Diversion,Evening,1,"[0.096, 91.534, 8.606, 6.725, 1.51]"
ICU_Manager,89,Low,Trauma,Moderate,Diversion,Late-Night,2,"[1.504, 0.0, 80.556, 1.052, 3.765]"
ICU_Manager,90,Low,Trauma,Heavy,Normal,Night,4,"[0.0, 8.304, 0.289, -0.123, 53.562]"
ICU_Manager,91,Low,Trauma,Heavy,Normal,Morning,0,"[91.78, 4.563, 3.572, 10.084, 13.997]"
ICU_Manager,92,Low,Trauma,Heavy,Normal,Afternoon,0,"[84.679, 9.148, 3.579, -0.054, 4.441]"
ICU_Manager,93,Low,Trauma,Heavy,Normal,Evening,0,"[90.727, 12.02, 19.223, 6.385, 17.434]"
ICU_Manager,94,Low,Trauma,Heavy,Normal,Late-Night,0,"[81.657, 0.492, 0.0, 1.497, -0.343]"
ICU_Manager,95,Low,Trauma,Heavy,Busy,Night,1,"[0.0, 30.143, -0.227, 0.0, 0.0]"
ICU_Manager,96,Low,Trauma,Heavy,Busy,Morning,0,"[85.178, 3.01, 6.864, 7.424, 2.834]"
ICU_Manager,97,Low,Trauma,Heavy,Busy,Afternoon,0,"[87.427, 1.035, 7.162, 2.576, -0.312]"
ICU_Manager,98,Low,Trauma,Heavy,Busy,Evening,0,"[85.784, 1.857, 11.343, 1.446, 3.746]"
ICU_Manager,99,Low,Trauma,Heavy,Busy,Late-Night,0,"[65.312, 2.112, 1.518, 0.0, 0.402]"
ICU_Manager,100,Low,Trauma,Heavy,Diversion,Night,3,"[0.0, 0.0, 0.0, 12.537, 0.0]"
ICU_Manager,101,Low,Trauma,Heavy,Diversion,Morning,1,"[1.927, 81.451, 11.99, 1.871, -0.517]"
ICU_Manager,102,Low,Trauma,Heavy,Diversion,Afternoon,1,"[0.0, 88.091, 11.465, 0.0, 11.582]"
ICU_Manager,103,Low,Trauma,Heavy,Diversion,Evening,1,"[13.642, 79.982, 16.736, 4.166, 4.779]"
ICU_Manager,104,Low,Trauma,Heavy,Diversion,Late-Night,2,"[0.575, 2.568, 56.659, 0.937, 0.0]"
ICU_Manager,105,Low,Trauma,Gridlock,Normal,Night,1,"[0.0, 35.662, 0.118, 0.0, 2.656]"
ICU_Manager,106,Low,Trauma,Gridlock,Normal,Morning,0,"[84.971, 1.844, 9.91, 4.715, 7.632]"
ICU_Manager,107,Low,Trauma,Gridlock,Normal,Afternoon,0,"[79.729, 0.007, 0.05, 3.519, 2.219]"
ICU_Manager,108,Low,Trauma,Gridlock,Normal,Evening,0,"[88.009, 6.669, 3.531, 5.494, 17.59]"
ICU_Manager,109,Low,Trauma,Gridlock,Normal,Late-Night,0,"[66.02, 0.0, 0.0, 0.0, 2.053]"
ICU_Manager,110,Low,Trauma,Gridlock,Busy,Night,0,"[24.286, 0.0, 0.0, 0.0, 2.25]"
ICU_Manager,111,Low,Trauma,Gridlock,Busy,Morning,0,"[75.185, 1.531, 0.0, 0.0, 0.0]"
ICU_Manager,112,Low,Trauma,Gridlock,Busy,Afternoon,0,"[68.496, 6.361, -0.477, 10.347, 3.507]"
ICU_Manager,113,Low,Trauma,Gridlock,Busy,Evening,0,"[85.529, 8.37, 5.131, 10.114, 7.955]"
ICU_Manager,114,Low,Trauma,Gridlock,Busy,Late-Night,0,"[60.339, 0.0, 0.0, 3.085, 1.523]"
ICU_Manager,115,Low,Trauma,Gridlock,Diversion,Night,0,"[21.812, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,116,Low,Trauma,Gridlock,Diversion,Morning,1,"[3.133, 65.016, 7.135, 0.0, -0.374]"
ICU_Manager,117,Low,Trauma,Gridlock,Diversion,Afternoon,0,"[45.829, 4.38, 3.994, 0.0, 2.053]"
ICU_Manager,118,Low,Trauma,Gridlock,Diversion,Evening,3,"[1.337, 0.0, 0.0, 60.539, 3.628]"
ICU_Manager,119,Low,Trauma,Gridlock,Diversion,Late-Night,0,"[45.86, 0.0, 0.0, 0.0, 0.0]"
ICU_Manager,120,Low,Respiratory,Clear,Normal,Night,0,"[89.215, 16.171, 5.537, 10.446, 8.882]"
ICU_Manager,121,Low,Respiratory,Clear,Normal,Morning,0,"[86.68, 1.713, 2.57, 3.859, -0.403]"
ICU_Manager,122,Low,Respiratory,Clear,Normal,Afternoon,0,"[88.429, 15.821, 4.302, 10.823, 7.927]"
ICU_Manager,123,Low,Respiratory,Clear,Normal,Evening,0,"[84.206, 0.522, 0.812, 7.596, 6.156]"
ICU_Manager,124,Low,Respiratory,Clear,Normal,Late-Night,0,"[88.482, 3.609, 8.199, 21.457, 15.125]"
ICU_Manager,125,Low,Respiratory,Clear,Busy,Night,2,"[12.571, 5.088, 73.525, -0.523, 20.677]"
ICU_Manager,126,Low,Respiratory,Clear,Busy,Morning,0,"[80.831, -0.133, 6.306, -0.256, 5.69]"
ICU_Manager,127,Low,Respiratory,Clear,Busy,Afternoon,0,"[86.537, 6.694, 2.756, 2.761, 10.615]"
ICU_Manager,128,Low,Respiratory,Clear,Busy,Evening,0,"[69.724, 2.535, 4.76, -0.188, -0.092]"
ICU_Manager,129,Low,Respiratory,Clear,Busy,Late-Night,3,"[9.481, 16.957, 9.792, 75.3, 1.675]"
ICU_Manager,130,Low,Respiratory,Clear,Diversion,Night,2,"[18.785, 3.792, 87.387, 0.0, -0.134]"
ICU_Manager,131,Low,Respiratory,Clear,Diversion,Morning,0,"[57.541, 7.145, 0.0, 0.0, 7.361]"
ICU_Manager,132,Low,Respiratory,Clear,Diversion,Afternoon,2,"[6.799, 0.0, 79.513, 0.582, -0.153]"
ICU_Manager,133,Low,Respiratory,Clear,Diversion,Evening,4,"[0.0, 0.0, 0.0, -0.22, 37.446]"
ICU_Manager,134,Low,Respiratory,Clear,Diversion,Late-Night,2,"[14.385, 18.875, 87.863, 7.375, 0.0]"
ICU_Manager,135,Low,Respiratory,Moderate,Normal,Night,0,"[86.064, 0.841, 17.079, 16.091, 8.781]"
ICU_Manager,136,Low,Respiratory,Moderate,Normal,Morning,0,"[86.912, 9.45, 17.597, 11.658, 11.924]"
ICU_Manager,137,Low,Respiratory,Moderate,Normal,Afternoon,0,"[88.98, 16.557, 25.259, 16.104, 17.488]"
ICU_Manager,138,Low,Respiratory,Moderate,Normal,Evening,0,"[91.949, 7.857, 10.768, 25.387, 3.96]"
ICU_Manager,139,Low,Respiratory,Moderate,Normal,Late-Night,0,"[86.344, 11.139, 3.805, 18.577, 2.137]"
ICU_Manager,140,Low,Respiratory,Moderate,Busy,Night,4,"[9.186, 2.882, 7.483, 2.365, 68.365]"
ICU_Manager,141,Low,Respiratory,Moderate,Busy,Morning,0,"[86.363, 7.666, 11.698, 14.134, 12.093]"
ICU_Manager,142,Low,Respiratory,Moderate,Busy,Afternoon,0,"[88.715, 0.043, 16.098, 12.819, 4.987]"
ICU_Manager,143,Low,Respiratory,Moderate,Busy,Evening,0,"[85.934, 9.1, -0.251, 4.458, 0.449]"
ICU_Manager,144,Low,Respiratory,Moderate,Busy,Late-Night,0,"[85.482, 3.852, 4.145, 4.274, 0.839]"
ICU_Manager,145,Low,Respiratory,Moderate,Diversion,Night,2,"[-0.04, 2.914, 72.604, 1.068, 7.492]"
ICU_Manager,146,Low,Respiratory,Moderate,Diversion,Morning,1,"[3.436, 86.422, 14.315, 13.629, 5.518]"
ICU_Manager,147,Low,Respiratory,Moderate,Diversion,Afternoon,2,"[0.792, 20.19, 95.388, 5.74, 9.304]"
ICU_Manager,148,Low,Respiratory,Moderate,Diversion,Evening,2,"[1.444, 3.67, 86.83, 6.724, 3.007]"
ICU_Manager,149,Low,Respiratory,Moderate,Diversion,Late-Night,1,"[4.157, 76.235, 12.1, 6.812, -0.187]"
ICU_Manager,150,Low,Respiratory,Heavy,Normal,Night,2,"[0.0, -0.325, 65.689, -0.322, 0.0]"
ICU_Manager,151,Low,Respiratory,Heavy,Normal,Morning,0,"[79.266, 8.99, 12.814, 12.185, 8.893]"
ICU_Manager,152,Low,Respiratory,Heavy,Normal,Afternoon,0,"[87.042, 2.037, 12.19, 4.301, 20.362]"
ICU_Manager,153,Low,Respiratory,Heavy,Normal,Evening,0,"[88.54, 18.827, 9.55, 21.986, 5.589]"
ICU_Manager,154,Low,Respiratory,Heavy,Normal,Late-Night,0,"[72.542, 1.777, 7.526, 5.89, 0.409]"
ICU_Manager,155,Low,Respiratory,Heavy,Busy,Night,3,"[4.527, 0.0, 0.0, 52.871, 0.744]"
ICU_Manager,156,Low,Respiratory,Heavy,Busy,Morning,0,"[85.407, 4.245, 13.534, 3.282, 22.674]"
ICU_Manager,157,Low,Respiratory,Heavy,Busy,Afternoon,0,"[85.159, 3.268, 2.017, 6.131, 6.199]"
ICU_Manager,158,Low,Respiratory,Heavy,Busy,Evening,0,"[87.936, 2.854, 10.396, 12.167, 4.381]"
ICU_Manager,159,Low,Respiratory,Heavy,Busy,Late-Night,0,"[73.466, 5.327, 7.382, -0.393, -0.356]"
ICU_Manager,160,Low,Respiratory,Heavy,Diversion,Night,4,"[0.0, 0.0, 0.0, 0.0, 40.826]"
ICU_Manager,161,Low,Respiratory,Heavy,Diversion,Morning,1,"[10.593, 85.518, 6.132, 4.774, 0.564]"
ICU_Manager,162,Low,Respiratory,Heavy,Diversion,Afternoon,2,"[13.395, 0.0, 82.235, -0.108, -0.184]"
ICU_Manager,163,Low,Respiratory,Heavy,Diversion,Evening,1,"[4.758, 88.208, 15.193, 0.581, 10.086]"
ICU_Manager,164,Low,Respiratory,Heavy,Diversion,Late-Night,2,"[1.83, 13.822, 63.921, 0.0, 5.318]"
ICU_Manager,165,Low,Respiratory,Gridlock,Normal,Night,0,"[54.66, 0.0, 7.268, 0.0, 4.316]"
